blackout,city,city_code,date,day,day_importance,day_of_year,frankfurt_shutdown,holiday,holiday_name,id,is_leap_year,mini_shutdown,month,mov_change,order_mean,orders,part_of_year,precipitation,precipitation_lamda_0,precipitation_levels,quarter,school_holidays,shops_closed,shutdown,snow,snow_lamda_m2,snow_levels,user_activity_1,user_activity_1_levels,user_activity_2,warehouse,warehouse_code,warehouse_limited,weekday,weekend,winter_school_holidays,year
0,Prague,4,2022-06-13,13,0.01,164,0,0,,Prague_1_2022-06-13,0,0,6,0.0,5528.0,8854,0,5.75,1.749373752731617,-1,2,0,0,0,0.0,-499999.49999999977,-4,1608,4,34903,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-06-14,14,0.01,165,0,0,,Prague_1_2022-06-14,0,0,6,0.0,5528.0,7840,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1602,4,34904,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-06-15,15,0.01,166,0,0,,Prague_1_2022-06-15,0,0,6,0.0,5528.0,7906,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1612,4,34884,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-06-16,16,0.01,167,0,0,,Prague_1_2022-06-16,0,0,6,0.0,5528.0,8210,0,3.94,1.3714344982128666,-1,2,0,0,0,0.0,-499999.49999999977,-4,1627,4,34868,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-06-17,17,0.01,168,0,0,,Prague_1_2022-06-17,0,0,6,0.0,5528.0,9174,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1626,4,34936,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-06-18,18,0.01,169,0,0,,Prague_1_2022-06-18,0,0,6,0.0,5528.0,7664,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1591,3,34935,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-06-19,19,0.01,170,0,0,,Prague_1_2022-06-19,0,0,6,0.0,5528.0,8390,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1627,4,34883,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-06-20,20,0.01,171,0,0,,Prague_1_2022-06-20,0,0,6,0.0,5528.0,8966,0,2.78,1.0228105752518277,-2,2,0,0,0,0.0,-499999.49999999977,-4,1622,4,34949,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-06-21,21,0.01,172,0,0,,Prague_1_2022-06-21,0,0,6,0.0,5528.0,7795,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1614,4,34981,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-06-22,22,0.01,173,0,0,,Prague_1_2022-06-22,0,0,6,0.0,5528.0,7814,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1614,4,35002,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-06-23,23,0.01,174,0,0,,Prague_1_2022-06-23,0,0,6,0.0,5528.0,8182,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1621,4,35020,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-06-24,24,0.01,175,0,0,,Prague_1_2022-06-24,0,0,6,0.0,5528.0,9259,0,13.97,2.6369837526683497,-1,2,0,0,0,0.0,-499999.49999999977,-4,1626,4,35132,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-06-25,25,0.01,176,0,0,,Prague_1_2022-06-25,0,0,6,0.0,5528.0,7888,0,19.66,2.978636978125354,-1,2,0,0,0,0.0,-499999.49999999977,-4,1620,4,35144,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-06-26,26,0.01,177,0,0,,Prague_1_2022-06-26,0,0,6,0.0,5528.0,7592,0,0.0,-6.907755278982137,-3,2,0,0,0,0.0,-499999.49999999977,-4,1594,3,35002,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-06-27,27,0.01,178,0,0,,Prague_1_2022-06-27,0,0,6,0.0,5528.0,8485,0,1.45,0.3722529739020507,-2,2,0,0,0,0.0,-499999.49999999977,-4,1615,4,35032,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-06-28,28,0.01,179,0,0,,Prague_1_2022-06-28,0,0,6,0.0,5528.0,7602,0,24.62,3.2035997373156846,-1,2,0,0,0,0.0,-499999.49999999977,-4,1612,4,34968,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-06-29,29,0.01,180,0,0,,Prague_1_2022-06-29,0,0,6,0.0,5528.0,8065,0,36.45,3.5959688929205886,-1,2,0,0,0,0.0,-499999.49999999977,-4,1638,4,34960,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-06-30,30,0.01,181,0,0,,Prague_1_2022-06-30,0,0,6,0.0,5528.0,7694,0,1.9,0.642380063506292,-2,2,0,0,0,0.0,-499999.49999999977,-4,1627,4,34918,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-07-01,1,0.01,182,0,0,,Prague_1_2022-07-01,0,0,7,0.0,5528.0,8365,0,10.13,2.3156000300715402,-1,3,0,0,0,0.0,-499999.49999999977,-4,1633,4,34899,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-07-02,2,0.01,183,0,0,,Prague_1_2022-07-02,0,0,7,0.0,5528.0,6770,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1606,4,34949,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-07-03,3,0.01,184,0,0,,Prague_1_2022-07-03,0,0,7,0.0,5528.0,6408,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1606,4,34812,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-07-04,4,0.01,185,0,0,,Prague_1_2022-07-04,0,0,7,0.0,5528.0,7213,0,0.31,-1.1679623668029029,-2,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,34818,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-07-05,5,-0.24,186,0,1,Cyrila a Metodej,Prague_1_2022-07-05,0,0,7,0.0,5192.0,6664,0,0.47,-0.7528971849657193,-2,3,0,0,0,0.0,-499999.49999999977,-4,1610,4,34784,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-07-06,6,-0.4,187,0,1,Jan Hus,Prague_1_2022-07-06,0,0,7,0.0,4963.0,6433,0,1.43,0.3583735005743137,-2,3,0,0,0,0.0,-499999.49999999977,-4,1610,4,34642,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-07-07,7,0.01,188,0,0,,Prague_1_2022-07-07,0,0,7,0.0,5528.0,7044,0,4.33,1.4657984622324898,-1,3,0,0,0,0.0,-499999.49999999977,-4,1608,4,34558,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-07-08,8,0.01,189,0,0,,Prague_1_2022-07-08,0,0,7,0.0,5528.0,7428,0,5.07,1.6235380368128822,-1,3,0,0,0,0.0,-499999.49999999977,-4,1614,4,34508,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-07-09,9,0.01,190,0,0,,Prague_1_2022-07-09,0,0,7,0.0,5528.0,7081,0,1.34,0.29341560429954144,-2,3,0,0,0,0.0,-499999.49999999977,-4,1622,4,34408,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-07-10,10,0.01,191,0,0,,Prague_1_2022-07-10,0,0,7,0.0,5528.0,7494,0,0.48,-0.731888008876376,-2,3,0,0,0,0.0,-499999.49999999977,-4,1618,4,34369,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-07-11,11,0.01,192,0,0,,Prague_1_2022-07-11,0,0,7,0.0,5528.0,7742,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,34384,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-07-12,12,0.01,193,0,0,,Prague_1_2022-07-12,0,0,7,0.0,5528.0,7192,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1620,4,34357,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-07-13,13,0.01,194,0,0,,Prague_1_2022-07-13,0,0,7,0.0,5528.0,7561,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1633,4,34293,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-07-14,14,0.01,195,0,0,,Prague_1_2022-07-14,0,0,7,0.0,5528.0,7312,0,6.94,1.9374458563574468,-1,3,0,0,0,0.0,-499999.49999999977,-4,1626,4,34228,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-07-15,15,0.01,196,0,0,,Prague_1_2022-07-15,0,0,7,0.0,5528.0,8334,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1658,4,34223,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-07-16,16,0.01,197,0,0,,Prague_1_2022-07-16,0,0,7,0.0,5528.0,7218,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1632,4,34139,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-07-17,17,0.01,198,0,0,,Prague_1_2022-07-17,0,0,7,0.0,5528.0,7356,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1600,4,34022,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-07-18,18,0.01,199,0,0,,Prague_1_2022-07-18,0,0,7,0.0,5528.0,7981,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1644,4,34000,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-07-19,19,0.01,200,0,0,,Prague_1_2022-07-19,0,0,7,0.0,5528.0,7537,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1615,4,33926,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-07-20,20,0.01,201,0,0,,Prague_1_2022-07-20,0,0,7,0.0,5528.0,7864,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,33873,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-07-21,21,0.01,202,0,0,,Prague_1_2022-07-21,0,0,7,0.0,5528.0,7867,0,1.45,0.3722529739020507,-2,3,0,0,0,0.0,-499999.49999999977,-4,1648,4,33844,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-07-22,22,0.01,203,0,0,,Prague_1_2022-07-22,0,0,7,0.0,5528.0,8132,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1610,4,33785,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-07-23,23,0.01,204,0,0,,Prague_1_2022-07-23,0,0,7,0.0,5528.0,7210,0,4.71,1.549900199717904,-1,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,33726,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-07-24,24,0.01,205,0,0,,Prague_1_2022-07-24,0,0,7,0.0,5528.0,7428,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1621,4,33578,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-07-25,25,0.01,206,0,0,,Prague_1_2022-07-25,0,0,7,0.0,5528.0,8270,0,0.41,-0.8891620644859025,-2,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,33590,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-07-26,26,0.01,207,0,0,,Prague_1_2022-07-26,0,0,7,0.0,5528.0,7429,0,1.48,0.39271753528566167,-2,3,0,0,0,0.0,-499999.49999999977,-4,1633,4,33625,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-07-27,27,0.01,208,0,0,,Prague_1_2022-07-27,0,0,7,0.0,5528.0,7230,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1644,4,33602,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-07-28,28,0.01,209,0,0,,Prague_1_2022-07-28,0,0,7,0.0,5528.0,7376,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1609,4,33553,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-07-29,29,0.01,210,0,0,,Prague_1_2022-07-29,0,0,7,0.0,5528.0,7892,0,1.35,0.3008450589780618,-2,3,0,0,0,0.0,-499999.49999999977,-4,1606,4,33472,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-07-30,30,0.01,211,0,0,,Prague_1_2022-07-30,0,0,7,0.0,5528.0,7254,0,17.41,2.8571021903844613,-1,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,33452,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-07-31,31,0.01,212,0,0,,Prague_1_2022-07-31,0,0,7,0.0,5528.0,7213,0,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1604,4,33411,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-08-01,1,0.01,213,0,0,,Prague_1_2022-08-01,0,0,8,0.0,5528.0,7998,1,2.76,1.0155929329480173,-2,3,0,0,0,0.0,-499999.49999999977,-4,1621,4,33521,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-08-02,2,0.01,214,0,0,,Prague_1_2022-08-02,0,0,8,0.0,5528.0,7276,1,0.51,-0.6713856887784326,-2,3,0,0,0,0.0,-499999.49999999977,-4,1633,4,33651,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-08-03,3,0.01,215,0,0,,Prague_1_2022-08-03,0,0,8,0.0,5528.0,7532,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,33647,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-08-04,4,0.01,216,0,0,,Prague_1_2022-08-04,0,0,8,0.0,5528.0,7746,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1645,4,33700,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-08-05,5,0.01,217,0,0,,Prague_1_2022-08-05,0,0,8,0.0,5528.0,8344,1,9.37,2.2376198141416865,-1,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,33820,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-08-06,6,0.01,218,0,0,,Prague_1_2022-08-06,0,0,8,0.0,5528.0,7213,1,3.1,1.1317246401183119,-2,3,0,0,0,0.0,-499999.49999999977,-4,1612,4,33841,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-08-07,7,0.01,219,0,0,,Prague_1_2022-08-07,0,0,8,0.0,5528.0,7228,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1610,4,33864,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-08-08,8,0.01,220,0,0,,Prague_1_2022-08-08,0,0,8,0.0,5528.0,7970,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1603,4,33938,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-08-09,9,0.01,221,0,0,,Prague_1_2022-08-09,0,0,8,0.0,5528.0,7372,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,33977,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-08-10,10,0.01,222,0,0,,Prague_1_2022-08-10,0,0,8,0.0,5528.0,7740,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1642,4,34041,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-08-11,11,0.01,223,0,0,,Prague_1_2022-08-11,0,0,8,0.0,5528.0,7572,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1618,4,34070,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-08-12,12,0.01,224,0,0,,Prague_1_2022-08-12,0,0,8,0.0,5528.0,8218,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1628,4,34123,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-08-13,13,0.01,225,0,0,,Prague_1_2022-08-13,0,0,8,0.0,5528.0,7130,1,0.84,-0.17316361900918903,-2,3,0,0,0,0.0,-499999.49999999977,-4,1620,4,34107,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-08-14,14,0.01,226,0,0,,Prague_1_2022-08-14,0,0,8,0.0,5528.0,7530,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1594,3,34059,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-08-15,15,0.01,227,0,0,,Prague_1_2022-08-15,0,0,8,0.0,5528.0,8286,1,0.16,-1.8263509139976741,-2,3,0,0,0,0.0,-499999.49999999977,-4,1624,4,34103,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-08-16,16,0.01,228,0,0,,Prague_1_2022-08-16,0,0,8,0.0,5528.0,7621,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1648,4,34143,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-08-17,17,0.01,229,0,0,,Prague_1_2022-08-17,0,0,8,0.0,5528.0,7768,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1650,4,34138,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-08-18,18,0.01,230,0,0,,Prague_1_2022-08-18,0,0,8,0.0,5528.0,7664,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1652,4,34140,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-08-19,19,0.01,231,0,0,,Prague_1_2022-08-19,0,0,8,0.0,5528.0,8202,1,27.1,3.299570627573857,-1,3,0,0,0,0.0,-499999.49999999977,-4,1610,4,34083,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-08-20,20,0.01,232,0,0,,Prague_1_2022-08-20,0,0,8,0.0,5528.0,7597,1,58.3,4.065619245868003,-1,3,0,0,0,0.0,-499999.49999999977,-4,1597,3,34045,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-08-21,21,0.01,233,0,0,,Prague_1_2022-08-21,0,0,8,0.0,5528.0,7766,1,2.4,0.8758853172391161,-2,3,0,0,0,0.0,-499999.49999999977,-4,1622,4,34077,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-08-22,22,0.01,234,0,0,,Prague_1_2022-08-22,0,0,8,0.0,5528.0,8104,1,11.4,2.4337010708515825,-1,3,0,0,0,0.0,-499999.49999999977,-4,1627,4,34130,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-08-23,23,0.01,235,0,0,,Prague_1_2022-08-23,0,0,8,0.0,5528.0,7624,1,14.7,2.6879155186818293,-1,3,0,0,0,0.0,-499999.49999999977,-4,1632,4,34219,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-08-24,24,0.01,236,0,0,,Prague_1_2022-08-24,0,0,8,0.0,5528.0,7238,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1614,4,34172,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-08-25,25,0.01,237,0,0,,Prague_1_2022-08-25,0,0,8,0.0,5528.0,7464,1,1.1,0.0962188577405429,-2,3,0,0,0,0.0,-499999.49999999977,-4,1658,4,34232,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-08-26,26,0.01,238,0,0,,Prague_1_2022-08-26,0,0,8,0.0,5528.0,8222,1,9.6,2.2618672597154865,-1,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,34238,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-08-27,27,0.01,239,0,0,,Prague_1_2022-08-27,0,0,8,0.0,5528.0,7494,1,8.1,2.091987510848354,-1,3,0,0,0,0.0,-499999.49999999977,-4,1609,4,34266,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-08-28,28,0.01,240,0,0,,Prague_1_2022-08-28,0,0,8,0.0,5528.0,7812,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1614,4,34311,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-08-29,29,0.01,241,0,0,,Prague_1_2022-08-29,0,0,8,0.0,5528.0,8173,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1604,4,34397,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-08-30,30,0.01,242,0,0,,Prague_1_2022-08-30,0,0,8,0.0,5528.0,7742,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1622,4,34455,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-08-31,31,0.01,243,0,0,,Prague_1_2022-08-31,0,0,8,0.0,5528.0,8275,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1614,4,34466,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-09-01,1,0.01,244,0,0,,Prague_1_2022-09-01,0,0,9,0.0,5528.0,8029,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1615,4,34487,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-09-02,2,0.01,245,0,0,,Prague_1_2022-09-02,0,0,9,0.0,5528.0,8432,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1633,4,34534,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-09-03,3,0.01,246,0,0,,Prague_1_2022-09-03,0,0,9,0.0,5528.0,7656,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1620,4,34533,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-09-04,4,0.01,247,0,0,,Prague_1_2022-09-04,0,0,9,0.0,5528.0,7974,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1621,4,34528,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-09-05,5,0.01,248,0,0,,Prague_1_2022-09-05,0,0,9,0.0,5528.0,8287,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1614,4,34571,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-09-06,6,0.01,249,0,0,,Prague_1_2022-09-06,0,0,9,0.0,5528.0,7826,1,0.4,-0.9137938516755678,-2,3,0,0,0,0.0,-499999.49999999977,-4,1620,4,34607,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-09-07,7,0.01,250,0,0,,Prague_1_2022-09-07,0,0,9,0.0,5528.0,7804,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1632,4,34630,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-09-08,8,0.01,251,0,0,,Prague_1_2022-09-08,0,0,9,0.0,5528.0,8413,1,0.9,-0.10425002137379911,-2,3,0,0,0,0.0,-499999.49999999977,-4,1644,4,34671,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-09-09,9,0.01,252,0,0,,Prague_1_2022-09-09,0,0,9,0.0,5528.0,8576,1,4.5,1.5042995943107957,-1,3,0,0,0,0.0,-499999.49999999977,-4,1624,4,34647,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-09-10,10,0.01,253,0,0,,Prague_1_2022-09-10,0,0,9,0.0,5528.0,7798,1,0.2,-1.6044503709230613,-2,3,0,0,0,0.0,-499999.49999999977,-4,1636,4,34642,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-09-11,11,0.01,254,0,0,,Prague_1_2022-09-11,0,0,9,0.0,5528.0,8436,1,2.0,0.6936470556015963,-2,3,0,0,0,0.0,-499999.49999999977,-4,1652,4,34664,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-09-12,12,0.01,255,0,0,,Prague_1_2022-09-12,0,0,9,0.0,5528.0,8498,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1628,4,34732,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-09-13,13,0.01,256,0,0,,Prague_1_2022-09-13,0,0,9,0.0,5528.0,7810,1,0.1,-2.2926347621408776,-2,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,34773,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-09-14,14,0.01,257,0,0,,Prague_1_2022-09-14,0,0,9,0.0,5528.0,8491,1,9.3,2.23012192126033,-1,3,0,0,0,0.0,-499999.49999999977,-4,1648,4,34818,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-09-15,15,0.01,258,0,0,,Prague_1_2022-09-15,0,0,9,0.0,5528.0,8738,1,6.3,1.8407083509599185,-1,3,0,0,0,0.0,-499999.49999999977,-4,1660,4,34884,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-09-16,16,0.01,259,0,0,,Prague_1_2022-09-16,0,0,9,0.0,5528.0,8918,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1652,4,34953,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-09-17,17,0.01,260,0,0,,Prague_1_2022-09-17,0,0,9,0.0,5528.0,8323,1,1.6,0.4706284340145776,-2,3,0,0,0,0.0,-499999.49999999977,-4,1630,4,35044,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-09-18,18,0.01,261,0,0,,Prague_1_2022-09-18,0,0,9,0.0,5528.0,8462,1,4.4,1.4818317878289544,-1,3,0,0,0,0.0,-499999.49999999977,-4,1642,4,35095,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-09-19,19,0.01,262,0,0,,Prague_1_2022-09-19,0,0,9,0.0,5528.0,8860,1,3.0,1.09894556645823,-2,3,0,0,0,0.0,-499999.49999999977,-4,1648,4,35208,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-09-20,20,0.01,263,0,0,,Prague_1_2022-09-20,0,0,9,0.0,5528.0,8227,1,3.9,1.3612329305245194,-1,3,0,0,0,0.0,-499999.49999999977,-4,1645,4,35270,Prague_1,4,0,2,0,0,2022
0,Prague,4,2022-09-21,21,0.01,264,0,0,,Prague_1_2022-09-21,0,0,9,0.0,5528.0,8154,1,1.1,0.0962188577405429,-2,3,0,0,0,0.0,-499999.49999999977,-4,1640,4,35335,Prague_1,4,0,3,0,0,2022
0,Prague,4,2022-09-22,22,0.01,265,0,0,,Prague_1_2022-09-22,0,0,9,0.0,5528.0,8372,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1651,4,35434,Prague_1,4,0,4,0,0,2022
0,Prague,4,2022-09-23,23,0.01,266,0,0,,Prague_1_2022-09-23,0,0,9,0.0,5528.0,9006,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1628,4,35537,Prague_1,4,0,5,1,0,2022
0,Prague,4,2022-09-24,24,0.01,267,0,0,,Prague_1_2022-09-24,0,0,9,0.0,5528.0,7960,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1612,4,35558,Prague_1,4,0,6,1,0,2022
0,Prague,4,2022-09-25,25,0.01,268,0,0,,Prague_1_2022-09-25,0,0,9,0.0,5528.0,8419,1,16.0,2.7726512202867375,-1,3,0,0,0,0.0,-499999.49999999977,-4,1603,4,35587,Prague_1,4,0,7,1,0,2022
0,Prague,4,2022-09-26,26,0.01,269,0,0,,Prague_1_2022-09-26,0,0,9,0.0,5528.0,8644,1,0.0,-6.907755278982137,-3,3,0,0,0,0.0,-499999.49999999977,-4,1624,4,35664,Prague_1,4,0,1,0,0,2022
0,Prague,4,2022-09-27,27,0.01,270,0,0,,Prague_1_2022-09-27,0,0,9,0.0,5528.0,9004,1,0.9,-0.10425002137379911,-2,3,0,0,0,0.0,-499999.49999999977,-4,1657,4,35762,Prague_1,4,0,2,0,0,2022
